Gomp_12h,N0_linear,Gomp_4h,r2_growthrate2,Gomp_8h,growthrate2,Gomp_6h,growthrate1,Gomp_10h,r2_growthrate1,t_graphical
1.171643629621364,14861.0,0.034421889974522266,0.9970884791333342,0.3935195275169033,0.004848056530892873,0.14816949097798926,0.010719495956489387,0.7565475831092807,0.9992776479939536,372.8148383940689
1.3869978374765604,13992.666666666664,0.04996564694713985,0.9991549356609066,0.5221658119303046,0.005277460696480165,0.20803058303231348,0.011739527659501555,0.9455581130857744,0.9820233114700884,340.84383707765215
1.2980670546395778,18753.666666666668,0.07176398569247586,0.9956387881938682,0.5078809734564667,0.004833874442242854,0.2280559333776665,0.010087503585542692,0.8842051412120515,0.9980074269347556,334.2996262673645
1.3803744571418837,17427.666666666668,0.06122790516247713,0.9991981427063246,0.5071245945091087,0.005289251478363693,0.214198414855256,0.010878236362219143,0.917726378896628,0.9970792721781612,346.1272453386352
1.3440488511778563,10829.333333333334,0.0510471267801453,0.9990994216297996,0.5081665510477641,0.005080950317573032,0.20541499473856092,0.009225587166044824,0.9160584360175686,0.9929636154868388,338.90753205680716
1.027828517697496,14570.5,0.025030034839856285,0.9965328961005036,0.370805647652198,0.004027837519538552,0.13284530804167946,0.01081191627576435,0.6971254648582207,0.999528659625659,351.1227984782877
1.0856295027859757,15534.0,0.028820929226050836,0.9912371448301156,0.3748883980654071,0.004598239772923321,0.137256393293237,0.011762132382232254,0.7158591462940144,0.9998402749825284,376.2448391248297
1.2909889898134022,10500.0,0.049932483641801216,0.999454078585535,0.4821096586183766,0.004903739579717255,0.19585746409375204,0.00968228592146742,0.8729401051860668,0.9950155955921202,341.33314920742265
1.3541371183744753,32214.33333333333,0.06716991838857778,0.99803264082607,0.4836628197356596,0.005163515078502083,0.21135947963699805,0.0108077578412474,0.8793694427685202,0.9982829430075584,352.89870663770967
1.0836149761178324,21400.33333333333,0.024614214243615862,0.9986249000752384,0.32553819625601577,0.005298537164805298,0.11421596537883302,0.01070678791432109,0.6653154824341364,0.9911340585214296,423.5144880640106
1.1044430704023254,22359.66666666667,0.029665454434962307,0.9985424865204442,0.3285746109361256,0.0048930474746755786,0.12105776709422986,0.011728873678837407,0.6676207748567363,0.9949843250851224,399.4660775450335
1.2589812815687438,22418.66666666667,0.03797087904235005,0.9989829117163485,0.4057075086832059,0.005446458046792244,0.15405512670136634,0.012020622661490218,0.7924630305073582,0.997602497353646,388.7171363956109
1.3127805887508583,12837.0,0.036676927560604124,0.9978676943425788,0.4409741758292423,0.005441682156068335,0.16371824158687165,0.011394817339793159,0.8500075628125151,0.997646919394273,373.5350929044907
1.2866944151687978,16182.666666666664,0.02985836153813658,0.9991349818762828,0.44491341507803744,0.005159139842312695,0.15709430277686487,0.011687183035838116,0.8545641081759627,0.9959454697005259,360.28017750081665
1.1795402237100945,17249.5,0.039955952572824464,0.9964646228337856,0.3787534325240304,0.0050720849423188715,0.14878634268163293,0.011730618073358696,0.7357865101408927,0.9888686744166632,388.39452156403917
1.2137293076233306,20340.33333333333,0.031556688547571286,0.998121884805786,0.3968861331829789,0.005175703084794854,0.14444901827911416,0.011728291955058246,0.7768323681836291,0.9981426152942264,382.6181517538279
1.4642091840236513,13844.666666666664,0.0457605487309744,0.9958138684196012,0.5677369149795362,0.004655687637937523,0.21795278168277465,0.010772869345713292,1.0213540345027692,0.9878901055530253,298.7474343051008
1.3638682973012075,20701.666666666668,0.03600407921370335,0.9980394711922844,0.3782811430759585,0.004707965701740994,0.13929484555540345,0.01072806915721358,0.7910381194459151,0.9924663302600956,363.3704509988487
,21428.0,,,,,,0.011319528857304428,,0.998419151916907,
1.0792567447150083,14265.333333333336,0.01538390813852329,0.9978454607358116,0.2802100242720933,0.0052024477779641365,0.0864133235060726,0.01126601204684455,0.6247962784053228,0.9978718793489804,424.4836572543488
1.0100287289264989,18343.0,0.01700688297671915,0.994697418617034,0.25754940555985395,0.004860883910905757,0.08340245813861519,0.01136679488304338,0.5729289576430329,0.9981789422072108,426.4428559608394
1.3278844787928037,15349.333333333336,0.058291819941249615,0.99782025480265,0.4664850607432442,0.005451273606573813,0.1968123823378918,0.011009257209439837,0.8602886437133914,0.9975534797912958,370.9783491349905
1.3840960710535148,16755.0,0.0614366787192528,0.9992304128752476,0.4814141421994628,0.00566886344165742,0.20388815256033305,0.011981310981384885,0.89076074526622,0.9893795953066687,370.9820644918389
1.1565600642668137,16088.5,0.016539654776134758,0.997540571360832,0.3319151920840365,0.005062340864374688,0.10238665526542892,0.01186825290113445,0.7088660733322829,0.9840403340665734,394.28260752944715
1.1654804382579536,16510.666666666668,0.03244584627661322,0.9982040252772324,0.35343360264539536,0.005108923335482202,0.1314614217841618,0.011562607814047065,0.7110603240384459,0.9955861104374736,395.68449907150085
0.6354100403142731,25984.0,0.009377803753093794,0.984203653366942,0.1304980821287538,0.003260835333274057,0.04132363498719949,0.01216408621895584,0.31828921536368704,0.9987846057304346,451.718756392104
1.2909755284559634,6690.0,0.07384525726202239,0.9967897762454152,0.5197642332424721,0.004571202964794018,0.2354710699776061,0.008396425712827891,0.8924839269189899,0.9950540084323328,317.60003173230336
1.209364515036322,15543.666666666664,0.05955107664781646,0.997776979333532,0.555056928438071,0.003873109405677519,0.2422994815779157,0.01061934517588393,0.9056619459291588,0.9947222948151822,285.59821720337595
1.078311047185762,15344.0,0.08081331905684766,0.9983869640795692,0.4888595788391824,0.0034800316686521746,0.23853486742399235,0.01191459845906417,0.7866486071087461,0.999450460741042,273.79572904865694
0.3797751282616916,24284.66666666667,0.050122726291434716,,0.1924021729387361,,0.11001632044784464,0.012101830775990986,0.2862914160050118,0.9984389380009822,
,11978.333333333336,,0.9899936545954792,,0.0020616827016298233,,0.011260638033031992,,0.9986997566655847,534.4768887399794
0.1710640610861602,14625.0,1.5615619495160883e-19,0.9710171268184876,0.00362375892618807,0.00141665737414435,3.920937948526303e-07,0.011771059277323527,0.06722168302279803,0.9957218943851096,544.4989674329944
0.1009533536656482,12854.666666666664,0.02045841434738753,,0.057805816260491326,,0.03725822288841131,0.01103511130684738,0.07974930551775841,0.9967208267143538,
0.1717606659872913,21159.5,0.005967874464472964,,0.05348595173001095,,0.02121038816806748,0.011997536442840124,0.10500875543204047,0.997800776271736,
0.18701285274034685,18885.5,0.008060122485377949,,0.05564544530913988,,0.023689759761298057,0.012181831145230686,0.10944328875787156,0.9883254861024454,
0.3183643987167428,15638.0,0.01591265950010249,,0.0855824439918293,,0.03887090480904239,0.012047405394568843,0.17189840426445674,0.9993076988617524,
0.09525165930094942,15409.0,5.564897843890415e-09,,0.010085437855974228,,0.00017079353299111102,0.010626119892555892,0.05045161714407145,0.9984365433829088,
0.4592997793379803,21926.0,0.01425539502631492,,0.11771040930812315,,0.04596911994879365,0.01175378723042698,0.2504643400857956,0.9990884392005224,
0.4631027645214056,13092.333333333336,0.02060268938090236,,0.13840829771205165,,0.059491294494824376,0.011599252386181258,0.27112125346409016,0.9559639751170276,
0.018470502115314653,11900.0,0.01597384296077157,,0.018415830474025938,,0.018088306970206955,0.011572343214476637,0.01846359670402839,0.9897482710480746,
0.5138942130872596,16443.333333333332,0.003526778412006125,,0.08867783302891677,,0.02254662729797693,0.012627620495824415,0.2436801691163757,0.9858749477229184,
,16362.333333333336,,,,,,0.011584978968031836,,0.9966607472209582,
0.34539943467061585,16231.0,0.005390978107532565,0.9992388546363798,0.07851709474106602,0.0021926894960172896,0.02505078153829751,0.011152964738347678,0.1836248249257438,0.9989561953910888,494.1748358775116
0.2002887502382009,16386.333333333332,0.0018706069258196032,,0.029949477429966512,,0.008529636789191272,0.010938857105021014,0.08470415266308715,0.9967962742526084,
0.07492906131892238,17469.333333333332,9.176850663042673e-14,,0.002613392421791967,,3.7581579658037523e-06,0.012409371110506991,0.03008983999295613,0.990252112149302,
0.03318262460920325,17252.0,0.01081880601919346,,0.02012607761738168,,0.01500547882586483,0.011239074182799258,0.026193866774376986,0.9310640932508284,
0.40527227620309897,11666.666666666664,0.005191153440234827,0.9877320932918192,0.10849000438323472,0.0017136693888718925,0.03245349032615673,0.010096713315921673,0.2401621003432758,0.9981242021253788,380.775072467688
0.05777428129277702,14701.5,0.010747425972013877,,0.02606198295333548,,0.016935248562101178,0.011364748242228485,0.039218078252758234,0.996641623427582,
0.3206782899638532,9339.333333333334,0.0256360045415428,,0.1467671796215847,,0.07291292070650976,0.009459518473130498,0.23440880888493,0.9803255727822092,
,15894.666666666664,,0.99360795567732,,0.002706097664621982,,0.011289883014608856,,0.9984391159739312,368.21801599765814
0.41635797522739415,25616.0,0.020455276750972896,,0.13629576122815198,,0.05982202203018117,0.012347058976984664,0.25638815558350925,0.999602258472614,
0.9457374023373752,5805.0,0.034546693653493665,0.9998011393762476,0.2508761198627601,0.0023472789312974037,0.10280241135295322,0.009779521309241052,0.5205259544261394,0.9809323384376798,326.60108153653425
0.556384761226449,7214.666666666668,0.048846856145847176,0.992289584138046,0.2968649932521593,0.0031799007597519127,0.15196477690225166,0.010486846820891092,0.4406981612335925,0.9906648383971688,338.1570781739226
0.41210602248614014,6329.0,0.04321883460338337,,0.2497357395826072,,0.13557237166515268,0.012852520729877848,0.3461400807381628,0.99940783887191,
0.5050638036420796,8450.0,0.02246112158580572,,0.20255107199244368,,0.0855449947784938,0.010772415781906368,0.3530377810420653,0.470663169099456,
0.6007494444314585,9613.666666666666,0.01762622762635284,,0.1894247858009267,,0.07141717098145058,0.012005111194856071,0.37392480607702905,0.9915031591146964,
1.8008065542990142,11821.333333333336,0.045640030137379634,,0.3784932767039501,,0.14243795621643773,0.010372624885555293,0.8760188693103824,0.9995040544127162,
0.6331751500323571,6422.666666666668,0.03076268051049803,0.9988590633357498,0.38853141533920144,0.002773338191527645,0.17927068128892196,0.011848215122025696,0.5455519629188721,0.9935784215235841,274.0865725812888
1.5594388534014632,11921.333333333336,0.10448154516402043,0.9989493158931668,0.7076038083284948,0.005286168794896232,0.33477640103493056,0.011567872309550606,1.144717084044482,0.998120855526104,290.50715692694007
1.7644915530401173,13632.333333333336,0.1789157555898746,0.9993838028456424,0.890379306459897,0.005389068657973349,0.4723875775702488,0.010302568173351052,1.3467624164242953,0.9967274652737712,242.51954896643338
1.7177516967657749,16364.666666666664,0.17235168055273087,0.9993253930819441,0.8216131466978552,0.005451532055728975,0.4349264999056897,0.010643089852829208,1.2720531782270432,0.9986053348240179,263.8579925313686
1.6070790763103382,19428.0,0.14160366900937071,0.9989644481184298,0.7679313870152172,0.005097581699766121,0.3918788900707684,0.01002518107088718,1.1978956975995707,0.9937792545725632,262.5610542410016
1.6913061812764647,15819.333333333336,0.17409079023665233,0.9987701566417324,0.8280505544012422,0.005216148169634777,0.44127234952071415,0.01172189922939166,1.267767793510619,0.9984819346357486,250.19219216345084
1.7661302634334255,11527.333333333336,0.189019020316471,0.9990622875009744,0.8733128747029998,0.005424421701222325,0.470465238641033,0.009829990480896769,1.3286295561576889,0.997374116293641,247.95734493214616
1.6028999174067478,21392.666666666668,0.13850880817319608,0.9993246330223536,0.727630926868675,0.0052416774281817,0.3696326981299381,0.011615205919624848,1.1610938272935425,0.9953537233773968,279.62695401871656
1.7194816872585932,20929.0,0.16284883031113753,0.9983610260497584,0.7757319204359929,0.005505115771565664,0.40484482138606187,0.011486131559717843,1.2341998411747104,0.9992601048944504,278.6889259694734
1.7988269165386512,15662.666666666664,0.20207944489485805,0.998318216270504,0.9097338577005304,0.005625530114770558,0.496635339510935,0.01123689935018567,1.3673215909296823,0.995224662302394,253.19505162250493
1.642873430348054,19423.0,0.16865200035184874,0.9996782466923398,0.7639472925661637,0.005338697562990796,0.4075897793357579,0.011823932222445769,1.1948424932242472,0.9861594901106394,276.22936536614804
1.82728732583746,9808.333333333334,0.18299544333603893,0.9990448815575228,0.9143569756553072,0.005508704765352902,0.4834355619459898,0.011061839123750307,1.3889589764923278,0.999049865349934,238.00716669625228
1.6229235291699389,18914.33333333333,0.14765676407435627,0.9996989094563816,0.8398025317046839,0.0053159742989474035,0.4330267864017702,0.010465707132273424,1.2626186285982284,0.9947815393458238,255.87649660426302
1.5407543811673363,17558.0,0.1148421582614262,0.999299097846,0.6716079672308377,0.005417584843965978,0.32743049430980764,0.010172114318804451,1.0991218303726618,0.9977442742098,308.27128916085263
1.5142771180374892,12235.333333333336,0.11631594759215501,0.998595357522504,0.6602419302183412,0.005283426841409434,0.3246780544726359,0.011414094391903652,1.0785427354389872,0.995901657026432,305.0677060647808
1.8696260425535087,13998.333333333336,0.20309566040023289,0.998270042836638,0.9458941896444087,0.0054653016910054366,0.5115251289189585,0.011704542284655287,1.4240144763262441,0.9953051786238286,224.92627543348442
1.8776954724588728,15460.666666666664,0.2315736343325364,0.9996651821033978,0.9988741831804392,0.005349416544637631,0.5594716326998166,0.010894143691722912,1.4619334995601798,0.9983521286526974,208.2315360650074
1.71246057820523,19455.0,0.18289222483257028,0.9994262588591736,0.8194613159788705,0.005191633866360663,0.441672840199052,0.010694333298256423,1.2638748127740718,0.9985027825404058,247.4560318021143
1.2486418198887208,19311.33333333333,0.04509682688908472,0.997998279895738,0.4297559968929313,0.005140463802754625,0.17148430714878346,0.011117061012403036,0.8084738521891791,0.9976916098780136,371.5860257308286
1.1428349952084602,15353.333333333336,0.04361364182735593,0.9926090740251572,0.3817117009344405,0.004989222717310073,0.15496944489696568,0.011380358767245498,0.7245719835761125,0.9885591071984636,390.9478257755195
1.154628666271375,16005.0,0.041592219438521226,0.991635993139904,0.3633107452334309,0.005120966704804064,0.14553508825487796,0.010674134253510045,0.7087250084918219,0.9991177025512678,398.60424634594017
,23456.66666666667,,0.9827724488530248,,0.002825658651765218,,0.01284576490798759,,0.9995074942936806,458.93021975231807
0.6962516867883062,27200.66666666667,0.02176651272015775,0.9916664895214534,0.19040313716831567,0.003333700354954803,0.07395502301795036,0.012668783683817578,0.3955774264390927,0.9988645452275184,425.77774795136736
1.0063175460104343,21414.0,0.030232407367722067,0.9984015390959528,0.30206196221537257,0.004476734353106927,0.11497733952234444,0.011851194346061638,0.6073147663564433,0.9967269055339352,400.8661834553328
,21666.33333333333,,0.9958927273908302,,0.003245648412869929,,0.01076385425801486,,0.9913742702843156,422.5493708735234
0.9124502427615664,13205.0,0.01700790764065136,0.9859307517005904,0.2323905948393737,0.004281797499737302,0.07755731722734385,0.011485178398489566,0.5139399193732409,0.9949692508927086,421.2153342816124
0.9475148941483148,16370.333333333336,0.07512023319448559,0.994609803800884,0.4355106007063411,0.0034202610584370533,0.2158457026268544,0.012052514768683388,0.6946185108732124,0.9919323834620472,305.0252062202176
,19409.0,,0.998808689405736,,0.003993103915012364,,0.012214273073494084,,0.9966133818773733,400.42974849468663
1.0375496177242245,21907.0,0.03711258109079015,0.9977710293003924,0.3195173547272014,0.004557772103761841,0.12792888672692473,0.011467167818761037,0.6288202470226213,0.9994266636931196,397.33208932420166
0.9725578798358396,18455.666666666668,0.007892966057400698,0.993515212024533,0.2579824731455451,0.004488444088457155,0.06820425984213159,0.011838270513654832,0.5861742669220892,0.9983870648076668,409.7692382568123
1.2509866150578692,6790.666666666668,0.042472724307014126,0.9981197999680608,0.4050562507557501,0.005463476221092817,0.15915635724313595,0.009091004358964757,0.7841381964392308,0.9967493165329392,391.8294993942708
1.1448228215620415,16414.666666666668,0.0279075092859812,0.9983659742123366,0.3575509328255498,0.005006744049583797,0.12787597920844795,0.011783889055980223,0.7161105831337751,0.9987750844814706,391.95305987172776
1.2907946888669422,14367.5,0.046685357219371934,0.9973872368128606,0.464582529510705,0.005179582709514703,0.1852812299463508,0.010394544754112396,0.8576389705653505,0.9994606654024546,361.02321954045226
